gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,color,name
ENSG00000170275.14,16.128298920551277,0.4778304157088344,0.46100735814201677,1.0364919502253045,0.29997269293183976,0.9999676128209719,CRTAP,ENST00000320954.10,100,1206,6630,1305,0.5229182781096374,FALSE,grey60,
ENSG00000197694.15,80.83665568897558,0.47801222177178687,0.2941182082597553,1.6252384529339392,0.10411175994825936,0.9999676128209719,SPTAN1,ENST00000372739.5,111,7434,7868,7544,0.9825002119670903,FALSE,grey60,
ENSG00000135862.5,57.046971807452955,0.4787234975186682,0.2938239211188634,1.6292870086809768,0.10325227503981554,0.9999676128209719,LAMC1,ENST00000258341.4,258,4830,7889,5087,0.9861003704090644,FALSE,grey60,
ENSG00000173114.12,16.146145617339712,0.4788709304663224,0.4422659542817092,1.0827668868250642,0.2789119067741788,0.9999676128209719,LRRN3,ENST00000451085.5,1047,2127,3725,3173,0.5545329452680292,FALSE,grey60,
ENSG00000114491.13,14.471345307380032,0.4798754315752319,0.4567480698336609,1.050634831910715,0.29342633698997345,0.9999676128209719,UMPS,ENST00000232607.6,107,1443,6738,1549,0.5325009078885069,FALSE,grey60,
ENSG00000087245.12,67.71701592630805,0.48020709442349274,0.34927929833812743,1.3748512915260664,0.1691775526911614,0.9999676128209719,MMP2,ENST00000219070.8,510,1983,3741,2492,0.7716572617998859,FALSE,grey60,
ENSG00000115944.14,12.787542277879824,0.4806604172182947,0.4450619084292787,1.079985521373085,0.28014862766182663,0.9999676128209719,COX7A2L,ENST00000378669.5,831,345,3056,1175,0.5526115006294158,FALSE,grey60,
ENSG00000087269.15,8.604384183859612,0.4807759500030587,0.5493407328288444,0.8751871493804773,0.3814720841939655,0.9999676128209719,NOP14,ENST00000416614.6,67,2574,3538,2640,0.4185372378509309,FALSE,grey60,
ENSG00000144366.15,10.994960495074452,0.4808121847224343,0.5162118051637876,0.931424233062393,0.35163416042124623,0.9999676128209719,GULP1,ENST00000409580.5,715,915,3544,1629,0.4539089408741537,FALSE,grey60,
ENSG00000071537.13,14.396911774086314,0.4822366645749313,0.4908181019318183,0.9825160536599787,0.32584567804673586,0.9999676128209719,SEL1L,ENST00000336735.8,118,2385,7925,2502,0.48698803502714094,FALSE,grey60,
ENSG00000128591.15,16.857518198259637,0.48226564018947243,0.47517313952876605,1.014926139696659,0.31014103676599014,0.9999676128209719,FLNC,ENST00000325888.12,262,8178,9188,8439,0.508440765649491,FALSE,grey60,
ENSG00000205189.11,9.601326410945434,0.48244554365654524,0.5216892444424338,0.9247757142706075,0.3550825857598157,0.9999676128209719,ZBTB10,ENST00000430430.5,780,2616,10132,3395,0.4496706261885805,FALSE,grey60,
ENSG00000112306.7,11.526542996355655,0.4833324723327726,0.4830881591764048,1.0005057320319841,0.31706582505814324,0.9999676128209719,RPS12,ENST00000230050.3,211,399,631,609,0.4988505658836995,FALSE,grey60,
ENSG00000113643.8,35.57873729750642,0.4839045756910944,0.3272927729246689,1.4785067551811537,0.1392721903418905,0.9999676128209719,RARS,ENST00000231572.7,55,1983,2146,2037,0.8561355941775928,FALSE,grey60,
ENSG00000196305.17,43.234916517177055,0.48440419224125925,0.33447774573294553,1.4482404238278332,0.14754982285667625,0.9999676128209719,IARS,ENST00000375643.7,268,3789,4656,4056,0.8310613075629657,FALSE,grey60,
ENSG00000101972.18,16.49978181294304,0.4849575322492892,0.4242418063239549,1.1431158481325416,0.25299049510422883,0.9999676128209719,STAG2,ENST00000218089.13,511,3807,5218,4317,0.5968957950349604,FALSE,grey60,
ENSG00000091140.13,23.296694923065342,0.4850501453190643,0.3562153691820457,1.36167663521328,0.173299958082291,0.9999676128209719,DLD,ENST00000205402.9,282,1530,3755,1811,0.7612015423330069,FALSE,grey60,
ENSG00000143751.9,9.819883916689953,0.4851711955630531,0.5203808612153279,0.9323386613987992,0.35116153354691393,0.9999676128209719,SDE2,ENST00000272091.7,20,1356,3975,1375,0.4544930630485671,FALSE,grey60,
ENSG00000196950.13,10.941215181047376,0.48644525645378067,0.4793062765548555,1.014894401029418,0.31015616742288005,0.9999676128209719,SLC39A10,ENST00000409086.7,276,2496,5432,2771,0.5084195785128998,FALSE,grey60,
ENSG00000000419.12,9.390346223180902,0.4865424257439036,0.5756180600852964,0.8452521897450658,0.3979700487714474,0.9999676128209719,DPM1,ENST00000371582.8,33,864,1161,896,0.40014961170207186,FALSE,grey60,
ENSG00000059573.8,25.418768392753503,0.4865432661789008,0.3693129349758822,1.3174281756762034,0.18769514167993953,0.9999676128209719,ALDH18A1,ENST00000371224.6,139,2388,3359,2526,0.7265469685555334,FALSE,grey60,
ENSG00000050405.13,51.78959844236402,0.4869379111421698,0.3504295285484907,1.3895458900370314,0.16466681663886534,0.9999676128209719,LIMA1,ENST00000394943.7,111,2283,3669,2393,0.783393910257137,FALSE,grey60,
ENSG00000100888.13,31.4404473816486,0.48752892317333557,0.3346831494455686,1.4566879867748619,0.14520252738084566,0.9999676128209719,CHD8,ENST00000646647.1,311,7746,8471,8056,0.8380258242832923,FALSE,grey60,
ENSG00000144642.21,8.767499943758567,0.487727352477158,0.5540975865116905,0.8802192327666235,0.37874055649411914,0.9999676128209719,RBMS3,ENST00000383767.6,337,1314,1864,1650,0.4216581870404606,FALSE,grey60,
ENSG00000062194.15,10.26650731311643,0.4879846729364192,0.5383261925450589,0.906485100844455,0.36467914741566904,0.9999676128209719,GPBP1,ENST00000424459.7,1275,1482,4683,2756,0.4380890692094487,FALSE,grey60,
ENSG00000146457.15,7.919622078420204,0.48799157155752537,0.5892328467569958,0.8281812092508428,0.4075678838740899,0.9999676128209719,WTAP,ENST00000358372.8,1758,1191,3656,2948,0.3898000454845272,FALSE,grey60,
ENSG00000172057.9,7.121847485415958,0.4883150546123337,0.5669779141516131,0.8612593937508393,0.3890951947046047,0.9999676128209719,ORMDL3,ENST00000394169.5,1496,462,2230,1957,0.4099441326662155,FALSE,grey60,
ENSG00000153944.10,25.765577106750833,0.48844202863131175,0.3685983687766427,1.325133451491995,0.1851268928867649,0.9999676128209719,MSI2,ENST00000284073.6,210,987,6364,1196,0.73253048787074,FALSE,grey60,
ENSG00000163481.7,13.48337250701212,0.48878194122645297,0.4667112806857337,1.047289751617512,0.2949659613222636,0.9999676128209719,RNF25,ENST00000295704.6,442,1380,1914,1821,0.5302280981331511,FALSE,grey60,
ENSG00000133895.14,13.846808436141268,0.48882107334269287,0.5267456098922491,0.9280021782102483,0.35340643973035835,0.9999676128209719,MEN1,ENST00000337652.5,505,1848,3162,2352,0.45172554109445423,FALSE,grey60,
ENSG00000178502.5,7.729695216137486,0.4901833734399527,0.5533089176508895,0.8859126571121597,0.37566459509131306,0.9999676128209719,KLHL11,ENST00000319121.3,62,2127,2383,2188,0.4251997335525945,FALSE,grey60,
ENSG00000213965.3,11.768236512936378,0.49154771158101107,0.5050617955478499,0.9732427119097775,0.33043268738952813,0.9999676128209719,NUDT19,ENST00000397061.3,1,1128,2967,1128,0.48091699751774597,FALSE,grey60,
ENSG00000183258.11,9.984654847337122,0.49185895235620036,0.5002563715849428,0.9832137685680299,0.3255022397350346,0.9999676128209719,DDX41,ENST00000507955.5,525,1869,2607,2393,0.48744601876638854,FALSE,grey60,
ENSG00000013374.16,12.804107401485997,0.49313256664017574,0.4537561368509088,1.0867788368936262,0.27713456278424436,0.9999676128209719,NUB1,ENST00000568733.5,67,1920,3210,1986,0.5573093078863847,FALSE,grey60,
ENSG00000168827.14,14.859045859633131,0.4941015299706478,0.4321161330358308,1.1434461530036817,0.2528533994339204,0.9999676128209719,GFM1,ENST00000264263.9,39,2313,3453,2351,0.5971312032121016,FALSE,grey60,
ENSG00000106462.10,16.595752638964704,0.49508203598522643,0.447885288758901,1.105376864145524,0.26899632445014215,0.9999676128209719,EZH2,ENST00000320356.6,123,2256,2639,2378,0.570253654131149,FALSE,grey60,
ENSG00000153774.8,8.155231841760152,0.49634427637480705,0.5368836474753909,0.9244913282585273,0.35523056434747163,0.9999676128209719,CFDP1,ENST00000283882.3,134,900,1275,1033,0.4494896742099248,FALSE,grey60,
ENSG00000061987.15,10.436502960601205,0.4969451089630231,0.48964677608152224,1.0149053016133527,0.3101509707730576,0.9999676128209719,MON2,ENST00000393630.7,392,5154,13275,5545,0.5084268551544322,FALSE,grey60,
ENSG00000168779.19,11.7934282964826,0.4969477226022354,0.5478985896754983,0.9070067562987535,0.36440322440593453,0.9999676128209719,SHOX2,ENST00000389589.8,137,1068,2072,1204,0.4384177888463793,FALSE,grey60,
ENSG00000186298.11,16.549956606548154,0.49705259822173836,0.42253045434068676,1.1763710594478578,0.2394466312912723,0.9999676128209719,PPP1CC,ENST00000340766.9,233,1014,1472,1246,0.6207912685478838,FALSE,grey60,
ENSG00000005801.17,7.544361083302824,0.4974446476686141,0.6416053273875102,0.7753125269300837,0.4381550089349819,0.9999676128209719,ZNF195,ENST00000399602.8,128,1890,2369,2017,0.3583722191404857,FALSE,grey60,
ENSG00000116044.15,13.896202307471789,0.49770105557128025,0.4547200288809244,1.0945219562818314,0.27372612313689326,0.9999676128209719,NFE2L2,ENST00000397062.7,556,1818,2853,2373,0.5626837535843143,FALSE,grey60,
ENSG00000131263.12,9.285188214522774,0.4977022423741723,0.5343178678841634,0.9314722046354454,0.351609356063271,0.9999676128209719,RLIM,ENST00000332687.10,220,1875,8317,2094,0.4539395771915822,FALSE,grey60,
ENSG00000068001.13,10.065210745252507,0.4986975156121995,0.5101604652854627,0.9775306977837864,0.32830648786007133,0.9999676128209719,HYAL2,ENST00000447092.5,2294,1422,4054,3715,0.48372053483390204,FALSE,grey60,
ENSG00000085832.16,7.374938014408474,0.5005549418881042,0.5609739119543331,0.892296292610578,0.37223414089747153,0.9999676128209719,EPS15,ENST00000371733.7,98,2691,5225,2788,0.42918379637615156,FALSE,grey60,
ENSG00000183684.7,68.70282181255047,0.5014148067204123,0.25502502529800486,1.9661396215312326,0.04928248467671168,0.9999676128209719,ALYREF,ENST00000505490.2,7,795,1088,801,1.3073074044519366,FALSE,grey60,
ENSG00000164062.12,17.54284370550181,0.503186228926633,0.3984273460247847,1.2629309557866835,0.2066139938851838,0.9999676128209719,APEH,ENST00000296456.9,401,2199,3220,2599,0.6848402672244387,FALSE,grey60,
ENSG00000101310.16,22.75425720236435,0.5038781129308746,0.37945449412164983,1.3279012918195552,0.18421071792646374,0.9999676128209719,SEC23B,ENST00000377475.8,506,2304,3484,2809,0.7346851048617278,FALSE,grey60,
ENSG00000179387.9,9.611117977108783,0.5040454327795882,0.5340901734448709,0.9437459399945619,0.3452994919263611,0.9999676128209719,ELMOD2,ENST00000323570.7,133,882,4409,1014,0.46180406067093416,FALSE,grey60,
ENSG00000141378.14,10.29157215875657,0.504822070275168,0.5155545185916729,0.9791827092393207,0.32748971044886743,0.9999676128209719,PTRH2,ENST00000409433.2,1573,543,2246,2115,0.4848023407576314,FALSE,grey60,
ENSG00000138078.15,9.821413190981241,0.5052183935045227,0.49849202732203163,1.0134934278059091,0.3108245337622294,0.9999676128209719,PREPL,ENST00000409936.5,439,2184,5212,2622,0.5074847091213028,FALSE,grey60,
ENSG00000167515.10,10.23926957701515,0.5057128232665471,0.520066697140742,0.9723999364829344,0.33085162353308617,0.9999676128209719,TRAPPC2L,ENST00000568583.5,11,441,801,451,0.4803667298741547,FALSE,grey60,
ENSG00000138768.14,13.98413103788691,0.50572387725556,0.44069278524567845,1.1475655926012673,0.251147940660458,0.9999676128209719,USO1,ENST00000264904.8,223,2922,4135,3144,0.6000703785773612,FALSE,grey60,
ENSG00000171566.11,13.883961755431747,0.5061648436805484,0.4329118488886569,1.1692099557448976,0.24231905100318554,0.9999676128209719,PLRG1,ENST00000499023.6,128,1545,3351,1672,0.6156124405042156,FALSE,grey60,
ENSG00000107651.12,23.238165233736364,0.5071598328764312,0.36811208496590114,1.3777320919073066,0.1682860192115156,0.9999676128209719,SEC23IP,ENST00000369075.7,73,3003,7168,3075,0.7739519626427067,FALSE,grey60,
ENSG00000149313.10,11.23119240721487,0.5075485859684058,0.5086490231503402,0.9978365491097991,0.3183586239695132,0.9999676128209719,AASDHPPT,ENST00000278618.8,223,930,2955,1152,0.4970833811020313,FALSE,grey60,
ENSG00000141580.15,7.954955929138841,0.5088814802946192,0.5636808218410128,0.9027830300001766,0.36664105939653974,0.9999676128209719,WDR45B,ENST00000392325.8,196,1035,2587,1230,0.4357589008827149,FALSE,grey60,
ENSG00000172009.14,12.624448174989517,0.5096766051078879,0.46576280082339255,1.0942836229232196,0.2738306057081192,0.9999676128209719,THOP1,ENST00000307741.10,204,2070,4804,2273,0.562518012932072,FALSE,grey60,
ENSG00000087470.17,13.869445868738733,0.5097745335812272,0.4492194258158981,1.134800732749581,0.2564588191694676,0.9999676128209719,DNM1L,ENST00000553257.5,78,2250,2699,2327,0.5909823617150984,FALSE,grey60,
ENSG00000147677.10,61.34759930158912,0.5099241419440516,0.2629674089842931,1.9391153600121946,0.052487292771236885,0.9999676128209719,EIF3H,ENST00000521861.5,25,1059,3959,1083,1.2799458270191333,FALSE,grey60,
ENSG00000152382.5,7.367881754169125,0.5102761934925127,0.5526932692511437,0.9232538586617803,0.35587492737807336,0.9999676128209719,TADA1,ENST00000367874.4,95,1008,2159,1102,0.4487026084696607,FALSE,grey60,
ENSG00000166441.12,30.736762825157687,0.510386893632379,0.37007551617993845,1.3791425569051108,0.16785080484426138,0.9999676128209719,RPL27A,ENST00000314138.10,404,447,4916,850,0.7750765719698354,FALSE,grey60,
ENSG00000077348.8,6.668269944643846,0.5113364867737761,0.6296679257537275,0.8120732625243601,0.41674959424383606,0.9999676128209719,EXOSC5,ENST00000221233.8,152,708,1118,859,0.3801248143379865,FALSE,grey60,
ENSG00000111361.12,11.683855846818716,0.5118314448747208,0.46809046786681524,1.093445562365844,0.27419821811525025,0.9999676128209719,EIF2B1,ENST00000424014.6,210,918,2477,1127,0.5619353718121104,FALSE,grey60,
ENSG00000169139.11,13.97065500171022,0.5122898451290591,0.4631948478761946,1.1059921056505078,0.26872993630364456,0.9999676128209719,UBE2V2,ENST00000523111.6,56,438,4373,493,0.5706839508080136,FALSE,grey60,
ENSG00000163257.10,8.701855295426911,0.5124981793856563,0.5757547855022258,0.8901327306183112,0.37339461994089423,0.9999676128209719,DCAF16,ENST00000382247.5,1062,651,4548,1712,0.42783194387707124,FALSE,grey60,
ENSG00000125356.6,43.449900915779466,0.5127616521246556,0.3502900123528276,1.463820360393774,0.1432430378289002,0.9999676128209719,NDUFA1,ENST00000371437.4,426,213,766,638,0.8439264772556488,FALSE,grey60,
ENSG00000001497.16,15.27301641859192,0.5128267869310421,0.4273564574626433,1.1999977488953004,0.23014021471087928,0.9999676128209719,LAS1L,ENST00000374811.7,42,2205,2439,2246,0.6380074860640053,FALSE,grey60,
ENSG00000127884.4,15.604546735295456,0.5130297663730774,0.46406868998013673,1.1055039425198807,0.2689412870243987,0.9999676128209719,ECHS1,ENST00000368547.3,357,873,1617,1229,0.5703425211293738,FALSE,grey60,
ENSG00000123975.4,16.71342915862367,0.5132257187449886,0.411487413793403,1.2472452413882718,0.21230758891511448,0.9999676128209719,CKS2,ENST00000314355.6,96,240,613,335,0.6730344817404887,FALSE,grey60,
ENSG00000132436.11,8.636113880784935,0.5136371949270724,0.533712668838462,0.9623852400673182,0.3358561251212609,0.9999676128209719,FIGNL1,ENST00000419119.1,1555,2025,3700,3579,0.4738467269183395,FALSE,grey60,
ENSG00000181163.13,16.235737893575536,0.5136458244988742,0.46362277233716115,1.1078960205288075,0.2679067244288662,0.9999676128209719,NPM1,ENST00000296930.9,302,885,1758,1186,0.5720163855119867,FALSE,grey60,
ENSG00000039319.16,8.261682936731614,0.513810374318605,0.5964357806286221,0.8614680591044808,0.3889803056750328,0.9999676128209719,ZFYVE16,ENST00000338008.9,181,4620,6773,4800,0.4100723867287392,FALSE,grey60,
ENSG00000101138.11,14.304328946344679,0.5144066434063591,0.43209859973563663,1.1904844026828125,0.23385605680352636,0.9999676128209719,CSTF1,ENST00000217109.8,353,1296,4290,1648,0.6310513775096553,FALSE,grey60,
ENSG00000138778.11,8.852895982624473,0.515812606910454,0.565303260780797,0.9124529127923543,0.36153034622508573,0.9999676128209719,CENPE,ENST00000265148.7,91,8106,8612,8196,0.4418552429200273,FALSE,grey60,
ENSG00000143374.16,9.395987696910408,0.5192888952958614,0.5171878032083239,1.0040625321682057,0.31534847367308794,0.9999676128209719,TARS2,ENST00000369064.7,35,2157,2729,2191,0.5012092667063668,FALSE,grey60,
ENSG00000145860.11,7.521856905549672,0.5203792245114814,0.5981990588371098,0.8699098014682455,0.38434969863438373,0.9999676128209719,RNF145,ENST00000518802.5,151,2082,2603,2232,0.4152734551215136,FALSE,grey60,
ENSG00000152556.16,28.327252517187542,0.5218115306356315,0.351213164723699,1.485740237118227,0.1373478432381247,0.9999676128209719,PFKM,ENST00000340802.11,275,2556,3226,2830,0.8621781558803716,FALSE,grey60,
ENSG00000167182.14,12.656741087945509,0.5229279196175253,0.5430765401121653,0.962899114569599,0.3355981539750104,0.9999676128209719,SP2,ENST00000376741.4,138,1842,3112,1979,0.4741804367607135,FALSE,grey60,
ENSG00000180660.7,48.336934895246344,0.5229320025196985,0.3055998987731474,1.7111654965170024,0.08705056612546824,0.9999676128209719,MAB21L1,ENST00000379919.5,1072,1080,3028,2151,1.0602284001426587,FALSE,grey60,
ENSG00000006451.7,7.935336219626137,0.523091779180992,0.5545798032280418,0.9432218341458389,0.3455674475514618,0.9999676128209719,RALA,ENST00000005257.6,381,621,2880,1001,0.4614671748002644,FALSE,grey60,
ENSG00000173545.4,7.4935909296127745,0.5232921349337729,0.628615168581618,0.8324522873262957,0.4051536989318358,0.9999676128209719,ZNF622,ENST00000308683.2,128,1434,1699,1561,0.3923801917603182,FALSE,grey60,
ENSG00000116754.13,29.124185379982723,0.5233097163064601,0.4334504250985196,1.207311577067934,0.22731217383966432,0.9999676128209719,SRSF11,ENST00000370950.7,83,1455,3784,1537,0.6433773047509984,FALSE,grey60,
ENSG00000177565.16,12.52823434155985,0.5249821349431879,0.4477138905904542,1.1725839782429595,0.24096267746551078,0.9999676128209719,TBL1XR1,ENST00000430069.5,261,1545,7948,1805,0.6180502197737306,FALSE,grey60,
ENSG00000269893.6,9.24804986546805,0.5253300306243389,0.5615882270560016,0.9354363309541974,0.3495634809820874,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.4564739445627644,FALSE,grey60,NA
ENSG00000044115.20,55.13503316649616,0.5253663986254347,0.31334660341036596,1.6766302647212763,0.09361480479268496,0.9999676128209719,CTNNA1,ENST00000302763.11,91,2721,3756,2811,1.0286554639613437,FALSE,grey60,
ENSG00000102572.14,11.257535552326555,0.5266109838710682,0.4840838113515975,1.0878508463250025,0.27666095855514894,0.9999676128209719,STK24,ENST00000376547.7,147,1332,2492,1478,0.5580521226818089,FALSE,grey60,
ENSG00000175931.12,28.511990541908975,0.5270976819885969,0.3522117099783228,1.4965365064694685,0.13451390198577035,0.9999676128209719,UBE2O,ENST00000319380.11,66,3879,5436,3944,0.8712328290912632,FALSE,grey60,
ENSG00000113810.15,30.480270985639393,0.5276300307349611,0.4325699742144653,1.2197564837761152,0.22255720227708237,0.9999676128209719,SMC4,ENST00000357388.7,452,3867,5471,4318,0.6525583467484252,FALSE,grey60,
ENSG00000108604.15,21.333729379422447,0.5285192177347774,0.39922655385636624,1.3238578762597242,0.18555025032720918,0.9999676128209719,SMARCD2,ENST00000448276.6,267,1596,2716,1862,0.731538455404919,FALSE,grey60,
ENSG00000095002.14,25.394761675796463,0.5288441718619624,0.4544450264564295,1.1637142912216822,0.244539815870364,0.9999676128209719,MSH2,ENST00000233146.6,224,2805,3307,3028,0.6116504191375307,FALSE,grey60,
ENSG00000166598.14,148.35161940377301,0.5294843526010816,0.3348327304494079,1.581339888398649,0.11380034383268556,0.9999676128209719,HSP90B1,ENST00000299767.9,183,2412,2858,2594,0.9438564257756361,FALSE,grey60,
ENSG00000132823.10,8.985826558403598,0.5295547103195102,0.5068313456477364,1.0448341738665219,0.2960996174557881,0.9999676128209719,OSER1,ENST00000372970.6,182,879,1616,1060,0.5285621536946171,FALSE,grey60,
ENSG00000071794.15,11.643336209980337,0.5299000742658846,0.49741264022351367,1.0653128437342738,0.286734382535049,0.9999676128209719,HLTF,ENST00000310053.9,195,3030,5317,3224,0.5425202273536638,FALSE,grey60,
ENSG00000101150.17,11.856649057163404,0.5304842388986204,0.5196936769811434,1.020763311918972,0.30736659038038694,0.9999676128209719,TPD52L2,ENST00000217121.9,73,690,2362,762,0.5123433404861849,FALSE,grey60,
ENSG00000135829.16,80.55869738608091,0.531440310036424,0.30810538355567635,1.724865381783859,0.08455173557515523,0.9999676128209719,DHX9,ENST00000367549.3,111,3813,4240,3923,1.0728774733060176,FALSE,grey60,
ENSG00000276043.4,24.16321460296895,0.5315483094773792,0.4144022153965414,1.2826869397132463,0.19960177732548062,0.9999676128209719,UHRF1,ENST00000622802.4,481,2421,3230,2901,0.699835595918326,FALSE,grey60,
ENSG00000196290.14,7.068239504177572,0.5319088969178288,0.58003536708866,0.9170283867130555,0.3591277652654215,0.9999676128209719,NIF3L1,ENST00000409020.5,295,1134,1680,1428,0.44475101694182706,FALSE,grey60,
ENSG00000068438.14,7.421821405135109,0.5331335007560467,0.5913657898395458,0.9015291549088439,0.3673070395933844,0.9999676128209719,FTSJ1,ENST00000348411.2,324,990,1892,1313,0.43497074813914754,FALSE,grey60,
ENSG00000132507.17,55.39022632974556,0.5338658974212843,0.40371847997751814,1.3223717117210332,0.18604440386910376,0.9999676128209719,EIF5A,ENST00000336452.11,49,555,1256,603,0.7303833888261079,FALSE,grey60,
ENSG00000074695.5,20.90173118620453,0.5353177810702779,0.39051290942790473,1.3708068751286866,0.17043516718402746,0.9999676128209719,LMAN1,ENST00000251047.5,719,1533,5521,2251,0.7684407890401487,FALSE,grey60,
ENSG00000118482.11,10.766741074377864,0.5355742084480681,0.512984459202126,1.0440359329424467,0.29646876515068415,0.9999676128209719,PHF3,ENST00000262043.7,341,6120,8233,6460,0.5280210555451195,FALSE,grey60,
ENSG00000184983.10,8.919695702864441,0.5373142237351411,0.5583081458250815,0.9623972491769487,0.33585009494831547,0.9999676128209719,NDUFA6,ENST00000617763.1,63,465,1183,527,0.47385452458570343,FALSE,grey60,
ENSG00000137547.8,9.427378465184903,0.5379551171756669,0.4668238986136487,1.15237270151177,0.2491679536515743,0.9999676128209719,MRPL15,ENST00000260102.8,75,891,1147,965,0.6035078145298833,FALSE,grey60,
ENSG00000057608.16,41.807778850641995,0.5385811948470115,0.3272422412146979,1.6458180730208902,0.09980122021596453,0.9999676128209719,GDI2,ENST00000380191.8,292,1338,2412,1629,1.0008641487945877,FALSE,grey60,
ENSG00000185088.13,9.125402873772861,0.5386830304829592,0.5577695420077159,0.9657806493770635,0.3341539533170922,0.9999676128209719,RPS27L,ENST00000330964.9,398,255,6434,652,0.4760533964476884,FALSE,grey60,
ENSG00000132589.15,12.732132159027527,0.5390138045717846,0.4578536888090984,1.1772621205123146,0.23909090094955987,0.9999676128209719,FLOT2,ENST00000394908.8,106,1287,2618,1392,0.6214369514567463,FALSE,grey60,
ENSG00000030066.13,29.89172047469879,0.5402333861369404,0.3296692243795955,1.6387134320881955,0.10127295530655843,0.9999676128209719,NUP160,ENST00000378460.6,48,4311,5376,4358,0.9945065164291741,FALSE,grey60,
ENSG00000169230.9,7.184371324270074,0.5404411033728834,0.5725519942834956,0.9439162010940222,0.34521247233857033,0.9999676128209719,PRELID1,ENST00000303204.8,213,660,1261,872,0.4619135218503225,FALSE,grey60,
ENSG00000105825.12,127.4356217350324,0.5406901347169802,0.8905897185915364,0.6071147279491158,0.5437747767665393,0.9999676128209719,TFPI2,ENST00000222543.10,314,708,2445,1021,0.2645809412228918,FALSE,grey60,
ENSG00000178982.9,40.312739890007116,0.5413971382609172,0.33130771385821306,1.634121741254157,0.10223329058416503,0.9999676128209719,EIF3K,ENST00000248342.8,173,657,864,829,0.9904076603387268,FALSE,grey60,
ENSG00000159140.19,59.35016965505608,0.5421749204532219,0.2901383593001473,1.868677143418818,0.06166774583294395,0.9999676128209719,SON,ENST00000356577.8,476,7281,8813,7756,1.209941926232458,FALSE,grey60,
ENSG00000170776.21,12.811118808300925,0.5422795698346367,0.48543798423833423,1.1170934031573332,0.26395439082720235,0.9999676128209719,AKAP13,ENST00000361243.6,82,8454,9468,8535,0.5784711092032223,FALSE,grey60,
ENSG00000092148.12,24.32731629149587,0.542293514329291,0.3739082138744151,1.450338597031815,0.14696412084429347,0.9999676128209719,HECTD1,ENST00000399332.5,490,7833,9134,8322,0.8327886790018783,FALSE,grey60,
ENSG00000198900.5,29.464565541255247,0.5432382491803746,0.43991183774069825,1.2348798158520595,0.21687523642424397,0.9999676128209719,TOP1,ENST00000361337.2,251,2298,3738,2548,0.6637900344232593,FALSE,grey60,
ENSG00000160752.14,21.086477564381592,0.5437999453714151,0.4017097500715155,1.3537135836872358,0.1758277727312051,0.9999676128209719,FDPS,ENST00000356657.10,163,1260,1478,1422,0.7549125252163199,FALSE,grey60,
ENSG00000136824.18,15.816075490312928,0.5443168578846186,0.46187683501883087,1.1784891915231615,0.2386016387908366,0.9999676128209719,SMC2,ENST00000286398.11,305,3594,5992,3898,0.622326577784817,FALSE,grey60,
ENSG00000266412.5,9.465885552232553,0.5461321898595006,0.49908124995323394,1.0942751103365946,0.27383433803112234,0.9999676128209719,NCOA4,ENST00000578454.5,146,1953,2307,2098,0.5625120935198347,FALSE,grey60,
ENSG00000106829.18,16.968652411247888,0.5467236729368695,0.44049379492858454,1.2411608954117221,0.21454631746797873,0.9999676128209719,TLE4,ENST00000376537.8,177,2418,2793,2594,0.6684789354173108,FALSE,grey60,
ENSG00000121892.14,22.547001562219958,0.546850225919042,0.4008098755188196,1.3643631540045855,0.17245329842405663,0.9999676128209719,PDS5A,ENST00000303538.12,541,4014,7176,4554,0.7633284946937058,FALSE,grey60,
ENSG00000129933.20,13.080753660004055,0.5471593325026052,0.4744892223296231,1.1531543958284027,0.24884701803845283,0.9999676128209719,MAU2,ENST00000262815.12,180,1842,4994,2021,0.6040675590879488,FALSE,grey60,
ENSG00000186566.12,15.495478428907079,0.5474519337934427,0.4348025792341731,1.2590816152877504,0.2080008541921002,0.9999676128209719,GPATCH8,ENST00000591680.5,32,4509,4692,4540,0.6819348815268833,FALSE,grey60,
ENSG00000147457.13,8.756511968312797,0.5487175909567548,0.5453415483279586,1.006190693958946,0.3143238478521251,0.9999676128209719,CHMP7,ENST00000397677.5,649,1362,3403,2010,0.5026226676694098,FALSE,grey60,
ENSG00000116586.11,11.717733390653159,0.5505747169132353,0.486751381681383,1.1311210150269893,0.2580041602960721,0.9999676128209719,LAMTOR2,ENST00000368305.8,139,378,655,516,0.5883732910171577,FALSE,grey60,
ENSG00000198648.10,8.440722282470874,0.5508280603493786,0.5272775935969797,1.044664266106478,0.2961781657684149,0.9999676128209719,STK39,ENST00000355999.4,707,1638,3820,2344,0.5284469607905345,FALSE,grey60,
ENSG00000047249.17,16.984413679292345,0.5509208295173366,0.39992339479739714,1.3775658955796657,0.16833735663863073,0.9999676128209719,ATP6V1H,ENST00000359530.6,265,1452,2007,1716,0.7738194967292641,FALSE,grey60,
ENSG00000119541.9,13.417191748116537,0.5518327307881742,0.4634130795040616,1.1908009402296933,0.2337317397072327,0.9999676128209719,VPS4B,ENST00000238497.9,205,1335,3324,1539,0.6312823083876705,FALSE,grey60,
